Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
575,5,1/30/2015,6404,583,1,1,0,0
576,5,1/30/2015,12527,1446,1,1,0,0
577,5,1/30/2015,5780,614,1,1,0,0
578,5,1/30/2015,9833,828,1,1,0,0
579,5,1/30/2015,9545,920,1,1,0,0
580,5,1/30/2015,11510,1617,1,1,0,0
581,5,1/30/2015,6867,689,1,1,0,0
582,5,1/30/2015,7772,950,1,1,0,0
583,5,1/30/2015,5568,539,1,1,0,0
584,5,1/30/2015,5782,457,1,1,0,0
585,5,1/30/2015,6133,877,1,1,0,0
586,5,1/30/2015,15073,2163,1,1,0,0
587,5,1/30/2015,10449,719,1,1,0,0
588,5,1/30/2015,8270,746,1,1,0,0
589,5,1/30/2015,5859,569,1,1,0,0
590,5,1/30/2015,5794,423,1,1,0,0
591,5,1/30/2015,6262,529,1,1,0,0
592,5,1/30/2015,5226,603,1,1,0,0
593,5,1/30/2015,10387,1233,1,1,0,0
594,5,1/30/2015,4591,476,1,1,0,0
595,5,1/30/2015,19670,2103,1,1,0,0
596,5,1/30/2015,5038,684,1,1,0,0
597,5,1/30/2015,5247,727,1,1,0,0
598,5,1/30/2015,6937,772,1,1,0,0
599,5,1/30/2015,10474,912,1,1,0,0
600,5,1/30/2015,10962,855,1,1,0,0
601,5,1/30/2015,6088,425,1,1,0,0
602,5,1/30/2015,7551,693,1,1,0,0
603,5,1/30/2015,9019,1091,1,1,0,0
604,5,1/30/2015,9572,642,1,1,0,0
605,5,1/30/2015,8170,520,1,1,0,0
606,5,1/30/2015,6907,674,1,1,0,0
607,5,1/30/2015,4478,489,1,1,0,0
608,5,1/30/2015,11872,1056,1,1,0,0
609,5,1/30/2015,5556,552,1,1,0,0
610,5,1/30/2015,4383,550,1,1,0,0
611,5,1/30/2015,5335,431,1,1,0,0
612,5,1/30/2015,9028,510,1,1,0,0
613,5,1/30/2015,7877,1026,1,1,0,0
614,5,1/30/2015,5967,732,1,1,0,0
615,5,1/30/2015,11073,1348,1,1,0,0
616,5,1/30/2015,10679,914,1,1,0,0
617,5,1/30/2015,8774,706,1,1,0,0
618,5,1/30/2015,7524,533,1,1,0,0
619,5,1/30/2015,5942,545,1,1,0,0
620,5,1/30/2015,8423,708,1,1,0,0
621,5,1/30/2015,7642,979,1,1,0,0
622,5,1/30/2015,6338,578,1,1,0,0
623,5,1/30/2015,9972,1051,1,1,0,0
624,5,1/30/2015,9072,777,1,1,0,0
625,5,1/30/2015,7425,683,1,1,0,0
626,5,1/30/2015,11540,994,1,1,0,0
627,5,1/30/2015,8120,782,1,1,0,0
628,5,1/30/2015,11129,1075,1,1,0,0
629,5,1/30/2015,6175,547,1,1,0,0
630,5,1/30/2015,7505,768,1,1,0,0
631,5,1/30/2015,7192,756,1,1,0,0
632,5,1/30/2015,8952,1050,1,1,0,0
633,5,1/30/2015,9465,600,1,1,0,0
634,5,1/30/2015,7892,732,1,1,0,0
635,5,1/30/2015,7725,745,1,1,0,0
636,5,1/30/2015,7895,839,1,1,0,0
637,5,1/30/2015,9750,717,1,1,0,0
638,5,1/30/2015,7363,583,1,1,0,0
639,5,1/30/2015,6104,558,1,1,0,0
640,5,1/30/2015,12660,842,1,1,0,0
641,5,1/30/2015,6435,533,1,1,0,0
642,5,1/30/2015,3904,461,1,1,0,0
643,5,1/30/2015,12886,1423,1,1,0,0
644,5,1/30/2015,10978,1119,1,1,0,0
645,5,1/30/2015,14992,1527,1,1,0,0
646,5,1/30/2015,5445,722,1,1,0,0
647,5,1/30/2015,8923,914,1,1,0,0
648,5,1/30/2015,7834,649,1,1,0,0
649,5,1/30/2015,4948,426,1,1,0,0
650,5,1/30/2015,7047,684,1,1,0,0
651,5,1/30/2015,8783,1070,1,1,0,0
652,5,1/30/2015,9248,801,1,1,0,0
653,5,1/30/2015,8497,644,1,1,0,0
654,5,1/30/2015,7707,774,1,1,0,0
655,5,1/30/2015,12668,941,1,1,0,0
656,5,1/30/2015,4436,449,1,1,0,0
657,5,1/30/2015,10525,1050,1,1,0,0
658,5,1/30/2015,6581,598,1,1,0,0
659,5,1/30/2015,6361,716,1,1,0,0
660,5,1/30/2015,6121,581,1,1,0,0
661,5,1/30/2015,9680,678,1,1,0,0
662,5,1/30/2015,11512,946,1,1,0,0
663,5,1/30/2015,6391,764,1,1,0,0
664,5,1/30/2015,7402,753,1,1,0,0
665,5,1/30/2015,9971,1529,1,1,0,0
666,5,1/30/2015,9024,812,1,1,0,0
667,5,1/30/2015,11364,910,1,1,0,0
668,5,1/30/2015,11753,1340,1,1,0,0
669,5,1/30/2015,5440,458,1,1,0,0
670,5,1/30/2015,8327,760,1,1,0,0
671,5,1/30/2015,7085,673,1,1,0,0
672,5,1/30/2015,8143,1224,1,1,0,0
673,5,1/30/2015,8831,660,1,1,0,0
674,5,1/30/2015,11173,1295,1,1,0,0
675,5,1/30/2015,4030,405,1,1,0,0
676,5,1/30/2015,9556,1951,1,1,0,0
677,5,1/30/2015,9367,621,1,1,0,0
678,5,1/30/2015,10493,1050,1,1,0,0
679,5,1/30/2015,10974,1125,1,1,0,0
680,5,1/30/2015,7581,979,1,1,0,0
681,5,1/30/2015,4274,554,1,1,0,0
682,5,1/30/2015,14808,2130,1,1,0,0
683,5,1/30/2015,10078,922,1,1,0,0
684,5,1/30/2015,9500,682,1,1,0,0
685,5,1/30/2015,6910,630,1,1,0,0
686,5,1/30/2015,7454,853,1,1,0,0
687,5,1/30/2015,10682,824,1,1,0,0
688,5,1/30/2015,4590,437,1,1,0,0
689,5,1/30/2015,8092,823,1,1,0,0
690,5,1/30/2015,6813,919,1,1,0,0
691,5,1/30/2015,10915,713,1,1,0,0
692,5,1/30/2015,5281,670,1,1,0,0
693,5,1/30/2015,8591,603,1,1,0,0
694,5,1/30/2015,8863,787,1,1,0,0
695,5,1/30/2015,7276,641,1,1,0,0
696,5,1/30/2015,9800,1207,1,1,0,0
697,5,1/30/2015,13949,1139,1,1,0,0
698,5,1/30/2015,19602,2156,1,1,0,0
699,5,1/30/2015,0,0,0,1,0,0
700,5,1/30/2015,5346,609,1,1,0,0
701,5,1/30/2015,6962,683,1,1,0,0
702,5,1/30/2015,5998,430,1,1,0,0
703,5,1/30/2015,3688,406,1,1,0,0
704,5,1/30/2015,12866,1262,1,1,0,0
705,5,1/30/2015,10435,1091,1,1,0,0
706,5,1/30/2015,6872,549,1,1,0,0
707,5,1/30/2015,12255,1218,1,1,0,0
708,5,1/30/2015,6876,630,1,1,0,0
709,5,1/30/2015,10264,1319,1,1,0,0
710,5,1/30/2015,5938,444,1,1,0,0
711,5,1/30/2015,8398,575,1,1,0,0
712,5,1/30/2015,6952,611,1,1,0,0
713,5,1/30/2015,9976,1113,1,1,0,0
714,5,1/30/2015,5645,379,1,1,0,0
715,5,1/30/2015,7875,804,1,1,0,0
716,5,1/30/2015,6326,465,1,1,0,0
717,5,1/30/2015,8246,696,1,1,0,0
718,5,1/30/2015,9222,936,1,1,0,0
719,5,1/30/2015,6349,512,1,1,0,0
720,5,1/30/2015,10511,909,1,1,0,0
721,5,1/30/2015,10273,902,1,1,0,0
722,5,1/30/2015,11384,1646,1,1,0,0
723,5,1/30/2015,12036,821,1,1,0,0
724,5,1/30/2015,8218,764,1,1,0,0
725,5,1/30/2015,6996,660,1,1,0,0
726,5,1/30/2015,14519,1290,1,1,0,0
727,5,1/30/2015,5490,507,1,1,0,0
728,5,1/30/2015,5807,433,1,1,0,0
729,5,1/30/2015,14212,1302,1,1,0,0
730,5,1/30/2015,8938,1024,1,1,0,0
731,5,1/30/2015,11725,1086,1,1,0,0
732,5,1/30/2015,5452,567,1,1,0,0
733,5,1/30/2015,17015,3627,1,1,0,0
734,5,1/30/2015,7667,671,1,1,0,0
735,5,1/30/2015,7318,678,1,1,0,0
736,5,1/30/2015,6211,556,1,1,0,0
737,5,1/30/2015,8123,1098,1,1,0,0
738,5,1/30/2015,10045,716,1,1,0,0
739,5,1/30/2015,12226,874,1,1,0,0
740,5,1/30/2015,8997,604,1,1,0,0
741,5,1/30/2015,10669,1125,1,1,0,0
742,5,1/30/2015,9798,947,1,1,0,0
743,5,1/30/2015,4774,479,1,1,0,0
744,5,1/30/2015,8147,769,1,1,0,0
745,5,1/30/2015,8897,774,1,1,0,0
746,5,1/30/2015,8410,631,1,1,0,0
747,5,1/30/2015,10473,821,1,1,0,0
748,5,1/30/2015,7839,628,1,1,0,0
749,5,1/30/2015,6217,750,1,1,0,0
750,5,1/30/2015,5735,462,1,1,0,0
751,5,1/30/2015,4840,623,1,1,0,0
752,5,1/30/2015,7963,597,1,1,0,0
753,5,1/30/2015,10512,822,1,1,0,0
754,5,1/30/2015,8919,985,1,1,0,0
755,5,1/30/2015,13003,1037,1,1,0,0
756,5,1/30/2015,20363,2531,1,1,0,0
757,5,1/30/2015,7233,576,1,1,0,0
758,5,1/30/2015,6008,705,1,1,0,0
759,5,1/30/2015,11526,1018,1,1,0,0
760,5,1/30/2015,7572,1130,1,1,0,0
761,5,1/30/2015,11461,1137,1,1,0,0
762,5,1/30/2015,5257,470,1,1,0,0
763,5,1/30/2015,7022,598,1,1,0,0
764,5,1/30/2015,5086,560,1,1,0,0
765,5,1/30/2015,8164,640,1,1,0,0
766,5,1/30/2015,6298,528,1,1,0,0
767,5,1/30/2015,7817,773,1,1,0,0
768,5,1/30/2015,18203,1678,1,1,0,0
769,5,1/30/2015,14486,3937,1,1,0,0
770,5,1/30/2015,9126,909,1,1,0,0
771,5,1/30/2015,7945,758,1,1,0,0
772,5,1/30/2015,5071,590,1,1,0,0
773,5,1/30/2015,7409,919,1,1,0,0
774,5,1/30/2015,6448,809,1,1,0,0
775,5,1/30/2015,9440,589,1,1,0,0
776,5,1/30/2015,6356,683,1,1,0,0
777,5,1/30/2015,5448,388,1,1,0,0
778,5,1/30/2015,5628,734,1,1,0,0
779,5,1/30/2015,7924,784,1,1,0,0
780,5,1/30/2015,7753,887,1,1,0,0
781,5,1/30/2015,5637,684,1,1,0,0
782,5,1/30/2015,7017,596,1,1,0,0
783,5,1/30/2015,8457,803,1,1,0,0
784,5,1/30/2015,9968,936,1,1,0,0
785,5,1/30/2015,12443,920,1,1,0,0
786,5,1/30/2015,4659,668,1,1,0,0
787,5,1/30/2015,13329,1397,1,1,0,0
788,5,1/30/2015,20731,1872,1,1,0,0
789,5,1/30/2015,3922,494,1,1,0,0
790,5,1/30/2015,8895,780,1,1,0,0
791,5,1/30/2015,10349,981,1,1,0,0
792,5,1/30/2015,6903,621,1,1,0,0
793,5,1/30/2015,5393,485,1,1,0,0
794,5,1/30/2015,3770,571,1,1,0,0
795,5,1/30/2015,5945,554,1,1,0,0
796,5,1/30/2015,7796,648,1,1,0,0
797,5,1/30/2015,5406,481,1,1,0,0
798,5,1/30/2015,9478,1033,1,1,0,0
799,5,1/30/2015,11679,971,1,1,0,0
800,5,1/30/2015,6046,517,1,1,0,0
801,5,1/30/2015,6284,575,1,1,0,0
802,5,1/30/2015,9994,646,1,1,0,0
803,5,1/30/2015,6920,505,1,1,0,0
804,5,1/30/2015,5559,458,1,1,0,0
805,5,1/30/2015,5252,469,1,1,0,0
806,5,1/30/2015,7966,523,1,1,0,0
807,5,1/30/2015,12138,1148,1,1,0,0
808,5,1/30/2015,9941,785,1,1,0,0
809,5,1/30/2015,9765,792,1,1,0,0
810,5,1/30/2015,6919,531,1,1,0,0
811,5,1/30/2015,4722,726,1,1,0,0
812,5,1/30/2015,7580,845,1,1,0,0
813,5,1/30/2015,6594,739,1,1,0,0
814,5,1/30/2015,8232,547,1,1,0,0
815,5,1/30/2015,7086,646,1,1,0,0
816,5,1/30/2015,6602,805,1,1,0,0
817,5,1/30/2015,20883,2887,1,1,0,0
818,5,1/30/2015,7895,695,1,1,0,0
819,5,1/30/2015,7602,592,1,1,0,0
820,5,1/30/2015,11102,932,1,1,0,0
821,5,1/30/2015,10483,1070,1,1,0,0
822,5,1/30/2015,9766,740,1,1,0,0
823,5,1/30/2015,7541,702,1,1,0,0
824,5,1/30/2015,8741,1038,1,1,0,0
825,5,1/30/2015,4689,554,1,1,0,0
826,5,1/30/2015,11612,980,1,1,0,0
827,5,1/30/2015,12120,1498,1,1,0,0
828,5,1/30/2015,7261,670,1,1,0,0
829,5,1/30/2015,6332,834,1,1,0,0
830,5,1/30/2015,8051,615,1,1,0,0
831,5,1/30/2015,16275,1831,1,1,0,0
832,5,1/30/2015,8761,692,1,1,0,0
833,5,1/30/2015,6329,543,1,1,0,0
834,5,1/30/2015,6881,713,1,1,0,0
835,5,1/30/2015,8111,788,1,1,0,0
836,5,1/30/2015,7118,827,1,1,0,0
837,5,1/30/2015,4962,567,1,1,0,0
838,5,1/30/2015,10378,947,1,1,0,0
839,5,1/30/2015,5197,630,1,1,0,0
840,5,1/30/2015,8772,1150,1,1,0,0
841,5,1/30/2015,3928,496,1,1,0,0
842,5,1/30/2015,21950,1318,1,1,0,0
843,5,1/30/2015,11401,1186,1,1,0,0
844,5,1/30/2015,5722,533,1,1,0,0
845,5,1/30/2015,6368,434,1,1,0,0
846,5,1/30/2015,10982,945,1,1,0,0
847,5,1/30/2015,10176,1204,1,1,0,0
848,5,1/30/2015,7900,841,1,1,0,0
849,5,1/30/2015,10578,1037,1,1,0,0
850,5,1/30/2015,7600,710,1,1,0,0
851,5,1/30/2015,6339,511,1,1,0,0
852,5,1/30/2015,5216,637,1,1,0,0
853,5,1/30/2015,9493,989,1,1,0,0
854,5,1/30/2015,6696,627,1,1,0,0
855,5,1/30/2015,9548,851,1,1,0,0
856,5,1/30/2015,8937,1104,1,1,0,0
857,5,1/30/2015,9439,1042,1,1,0,0
858,5,1/30/2015,4527,413,1,1,0,0
859,5,1/30/2015,8282,782,1,1,0,0
860,5,1/30/2015,8278,971,1,1,0,0
861,5,1/30/2015,4906,606,1,1,0,0
862,5,1/30/2015,10528,1238,1,1,0,0
863,5,1/30/2015,11750,1236,1,1,0,0
864,5,1/30/2015,6046,665,1,1,0,0
865,5,1/30/2015,10563,785,1,1,0,0
866,5,1/30/2015,10666,652,1,1,0,0
867,5,1/30/2015,5914,501,1,1,0,0
868,5,1/30/2015,12406,740,1,1,0,0
869,5,1/30/2015,7228,953,1,1,0,0
870,5,1/30/2015,7716,907,1,1,0,0
871,5,1/30/2015,8637,579,1,1,0,0
872,5,1/30/2015,10054,941,1,1,0,0
873,5,1/30/2015,4122,492,1,1,0,0
874,5,1/30/2015,5935,571,1,1,0,0
875,5,1/30/2015,5835,525,1,1,0,0
876,5,1/30/2015,11036,1147,1,1,0,0
877,5,1/30/2015,7959,984,1,1,0,0
878,5,1/30/2015,11458,897,1,1,0,0
879,5,1/30/2015,5216,417,1,1,0,0
880,5,1/30/2015,8643,884,1,1,0,0
881,5,1/30/2015,6720,805,1,1,0,0
882,5,1/30/2015,7890,906,1,1,0,0
883,5,1/30/2015,6572,619,1,1,0,0
884,5,1/30/2015,5925,581,1,1,0,0
885,5,1/30/2015,7651,863,1,1,0,0
886,5,1/30/2015,7615,671,1,1,0,0
887,5,1/30/2015,8345,660,1,1,0,0
888,5,1/30/2015,11354,885,1,1,0,0
889,5,1/30/2015,5830,594,1,1,0,0
890,5,1/30/2015,7170,491,1,1,0,0
891,5,1/30/2015,11362,1370,1,1,0,0
892,5,1/30/2015,10135,1029,1,1,0,0
893,5,1/30/2015,6421,776,1,1,0,0
894,5,1/30/2015,9430,1053,1,1,0,0
895,5,1/30/2015,9617,871,1,1,0,0
896,5,1/30/2015,7876,1149,1,1,0,0
897,5,1/30/2015,5377,460,1,1,0,0
898,5,1/30/2015,8366,871,1,1,0,0
899,5,1/30/2015,7065,662,1,1,0,0
900,5,1/30/2015,5561,524,1,1,0,0
901,5,1/30/2015,8732,696,1,1,0,0
902,5,1/30/2015,4813,635,1,1,0,0
903,5,1/30/2015,14152,954,1,1,0,0
904,5,1/30/2015,7623,591,1,1,0,0
905,5,1/30/2015,7617,1145,1,1,0,0
906,5,1/30/2015,14707,1556,1,1,0,0
907,5,1/30/2015,7350,957,1,1,0,0
908,5,1/30/2015,5243,408,1,1,0,0
909,5,1/30/2015,14541,1206,1,1,0,0
910,5,1/30/2015,7609,697,1,1,0,0
911,5,1/30/2015,13675,1096,1,1,0,0
912,5,1/30/2015,6847,870,1,1,0,0
913,5,1/30/2015,10460,1300,1,1,0,0
914,5,1/30/2015,12445,1294,1,1,0,0
915,5,1/30/2015,6802,524,1,1,0,0
916,5,1/30/2015,6431,809,1,1,0,0
917,5,1/30/2015,9786,1007,1,1,0,0
918,5,1/30/2015,6242,649,1,1,0,0
919,5,1/30/2015,7910,831,1,1,0,0
920,5,1/30/2015,8374,769,1,1,0,0
921,5,1/30/2015,9832,1069,1,1,0,0
922,5,1/30/2015,7995,756,1,1,0,0
923,5,1/30/2015,5092,594,1,1,0,0
924,5,1/30/2015,3935,330,1,1,0,0
925,5,1/30/2015,6670,1155,1,1,0,0
926,5,1/30/2015,9185,644,1,1,0,0
927,5,1/30/2015,8559,1024,1,1,0,0
928,5,1/30/2015,12451,936,1,1,0,0
929,5,1/30/2015,7914,845,1,1,0,0
930,5,1/30/2015,6868,1062,1,1,0,0
931,5,1/30/2015,3889,405,1,1,0,0
932,5,1/30/2015,8499,774,1,1,0,0
933,5,1/30/2015,8819,1006,1,1,0,0
934,5,1/30/2015,8777,778,1,1,0,0
935,5,1/30/2015,8280,812,1,1,0,0
936,5,1/30/2015,7815,962,1,1,0,0
937,5,1/30/2015,9228,691,1,1,0,0
938,5,1/30/2015,10779,1045,1,1,0,0
939,5,1/30/2015,7525,656,1,1,0,0
940,5,1/30/2015,9549,931,1,1,0,0
941,5,1/30/2015,5496,543,1,1,0,0
942,5,1/30/2015,7441,538,1,1,0,0
943,5,1/30/2015,7586,617,1,1,0,0
944,5,1/30/2015,8712,1253,1,1,0,0
945,5,1/30/2015,5295,567,1,1,0,0
946,5,1/30/2015,5093,638,1,1,0,0
947,5,1/30/2015,8118,984,1,1,0,0
948,5,1/30/2015,8872,2043,1,1,0,0
949,5,1/30/2015,6307,528,1,1,0,0
950,5,1/30/2015,6677,642,1,1,0,0
951,5,1/30/2015,10865,882,1,1,0,0
952,5,1/30/2015,7665,583,1,1,0,0
953,5,1/30/2015,7257,668,1,1,0,0
954,5,1/30/2015,9472,1008,1,1,0,0
955,5,1/30/2015,6034,548,1,1,0,0
956,5,1/30/2015,4978,545,1,1,0,0
957,5,1/30/2015,10294,1015,1,1,0,0
958,5,1/30/2015,4657,578,1,1,0,0
959,5,1/30/2015,8702,864,1,1,0,0
960,5,1/30/2015,8705,603,1,1,0,0
961,5,1/30/2015,8223,840,1,1,0,0
962,5,1/30/2015,8588,1031,1,1,0,0
963,5,1/30/2015,13540,1143,1,1,0,0
964,5,1/30/2015,9521,1227,1,1,0,0
965,5,1/30/2015,9061,893,1,1,0,0
966,5,1/30/2015,6568,751,1,1,0,0
967,5,1/30/2015,9196,925,1,1,0,0
968,5,1/30/2015,8711,987,1,1,0,0
969,5,1/30/2015,3883,619,1,1,0,0
970,5,1/30/2015,3952,413,1,1,0,0
971,5,1/30/2015,9709,1073,1,1,0,0
972,5,1/30/2015,4160,475,1,1,0,0
973,5,1/30/2015,10111,1075,1,1,0,0
974,5,1/30/2015,13650,1758,1,1,0,0
975,5,1/30/2015,8080,738,1,1,0,0
976,5,1/30/2015,10364,889,1,1,0,0
977,5,1/30/2015,5256,553,1,1,0,0
978,5,1/30/2015,10010,1202,1,1,0,0
979,5,1/30/2015,8605,766,1,1,0,0
980,5,1/30/2015,8126,646,1,1,0,0
981,5,1/30/2015,9582,935,1,1,0,0
982,5,1/30/2015,8106,699,1,1,0,0
983,5,1/30/2015,8810,1040,1,1,0,0
984,5,1/30/2015,7394,841,1,1,0,0
985,5,1/30/2015,8919,793,1,1,0,0
986,5,1/30/2015,6526,700,1,1,0,0
987,5,1/30/2015,10304,1107,1,1,0,0
988,5,1/30/2015,4630,665,1,1,0,0
989,5,1/30/2015,5538,603,1,1,0,0
990,5,1/30/2015,9215,736,1,1,0,0
991,5,1/30/2015,7814,619,1,1,0,0
992,5,1/30/2015,7663,819,1,1,0,0
993,5,1/30/2015,10023,875,1,1,0,0
994,5,1/30/2015,6893,578,1,1,0,0
995,5,1/30/2015,11313,931,1,1,0,0
996,5,1/30/2015,7938,764,1,1,0,0
997,5,1/30/2015,6117,429,1,1,0,0
998,5,1/30/2015,5206,559,1,1,0,0
999,5,1/30/2015,12529,855,1,1,0,0
1000,5,1/30/2015,7456,654,1,1,0,0
1001,5,1/30/2015,7245,764,1,1,0,0
1002,5,1/30/2015,8663,887,1,1,0,0
1003,5,1/30/2015,10442,936,1,1,0,0
1004,5,1/30/2015,7468,553,1,1,0,0
1005,5,1/30/2015,6234,848,1,1,0,0
1006,5,1/30/2015,9932,1186,1,1,0,0
1007,5,1/30/2015,9534,1000,1,1,0,0
1008,5,1/30/2015,6472,844,1,1,0,0
1009,5,1/30/2015,4986,427,1,1,0,0
1010,5,1/30/2015,15263,1126,1,1,0,0
1011,5,1/30/2015,9471,970,1,1,0,0
1012,5,1/30/2015,7330,617,1,1,0,0
1013,5,1/30/2015,5708,534,1,1,0,0
1014,5,1/30/2015,17432,1752,1,1,0,0
1015,5,1/30/2015,8126,582,1,1,0,0
1016,5,1/30/2015,7928,615,1,1,0,0
1017,5,1/30/2015,7909,1051,1,1,0,0
1018,5,1/30/2015,13305,1486,1,1,0,0
1019,5,1/30/2015,11833,868,1,1,0,0
1020,5,1/30/2015,10269,1175,1,1,0,0
1021,5,1/30/2015,10309,1128,1,1,0,0
1022,5,1/30/2015,10211,964,1,1,0,0
1023,5,1/30/2015,6358,628,1,1,0,0
1024,5,1/30/2015,8319,937,1,1,0,0
1025,5,1/30/2015,9056,989,1,1,0,0
1026,5,1/30/2015,12020,1412,1,1,0,0
1027,5,1/30/2015,15967,1706,1,1,0,0
1028,5,1/30/2015,6993,707,1,1,0,0
1029,5,1/30/2015,6707,843,1,1,0,0
1030,5,1/30/2015,4261,355,1,1,0,0
1031,5,1/30/2015,5859,498,1,1,0,0
1032,5,1/30/2015,11687,1150,1,1,0,0
1033,5,1/30/2015,17070,1488,1,1,0,0
1034,5,1/30/2015,7444,805,1,1,0,0
1035,5,1/30/2015,5576,630,1,1,0,0
1036,5,1/30/2015,6519,545,1,1,0,0
1037,5,1/30/2015,7910,914,1,1,0,0
1038,5,1/30/2015,6300,526,1,1,0,0
1039,5,1/30/2015,9288,1107,1,1,0,0
1040,5,1/30/2015,10836,992,1,1,0,0
1041,5,1/30/2015,6734,647,1,1,0,0
1042,5,1/30/2015,7492,748,1,1,0,0
1043,5,1/30/2015,11122,1423,1,1,0,0
1044,5,1/30/2015,7238,915,1,1,0,0
1045,5,1/30/2015,8597,905,1,1,0,0
1046,5,1/30/2015,11190,806,1,1,0,0
1047,5,1/30/2015,6855,694,1,1,0,0
1048,5,1/30/2015,9299,661,1,1,0,0
1049,5,1/30/2015,4493,646,1,1,0,0
1050,5,1/30/2015,9324,600,1,1,0,0
1051,5,1/30/2015,10053,1157,1,1,0,0
1052,5,1/30/2015,10450,925,1,1,0,0
1053,5,1/30/2015,11788,1209,1,1,0,0
1054,5,1/30/2015,8990,769,1,1,0,0
1055,5,1/30/2015,9117,1146,1,1,0,0
1056,5,1/30/2015,5460,461,1,1,0,0
1057,5,1/30/2015,8256,740,1,1,0,0
1058,5,1/30/2015,10178,893,1,1,0,0
1059,5,1/30/2015,10372,1332,1,1,0,0
1060,5,1/30/2015,10750,1039,1,1,0,0
1061,5,1/30/2015,8877,592,1,1,0,0
1062,5,1/30/2015,9160,750,1,1,0,0
1063,5,1/30/2015,4952,608,1,1,0,0
1064,5,1/30/2015,13940,1352,1,1,0,0
1065,5,1/30/2015,5180,517,1,1,0,0
1066,5,1/30/2015,13030,1216,1,1,0,0
1067,5,1/30/2015,6831,558,1,1,0,0
1068,5,1/30/2015,5232,347,1,1,0,0
1069,5,1/30/2015,7791,815,1,1,0,0
1070,5,1/30/2015,9105,983,1,1,0,0
1071,5,1/30/2015,7860,845,1,1,0,0
1072,5,1/30/2015,8720,792,1,1,0,0
1073,5,1/30/2015,8126,923,1,1,0,0
1074,5,1/30/2015,6252,637,1,1,0,0
1075,5,1/30/2015,11536,1021,1,1,0,0
1076,5,1/30/2015,5917,723,1,1,0,0
1077,5,1/30/2015,5015,535,1,1,0,0
1078,5,1/30/2015,8891,604,1,1,0,0
1079,5,1/30/2015,10012,767,1,1,0,0
1080,5,1/30/2015,10443,816,1,1,0,0
1081,5,1/30/2015,5509,818,1,1,0,0
1082,5,1/30/2015,7118,1064,1,1,0,0
1083,5,1/30/2015,6389,405,1,1,0,0
1084,5,1/30/2015,8018,871,1,1,0,0
1085,5,1/30/2015,8590,839,1,1,0,0
1086,5,1/30/2015,7152,748,1,1,0,0
1087,5,1/30/2015,8512,774,1,1,0,0
1088,5,1/30/2015,6418,565,1,1,0,0
1089,5,1/30/2015,12164,1102,1,1,0,0
1090,5,1/30/2015,7501,844,1,1,0,0
1091,5,1/30/2015,10942,844,1,1,0,0
1092,5,1/30/2015,12602,1155,1,1,0,0
1093,5,1/30/2015,10862,1082,1,1,0,0
1094,5,1/30/2015,4616,384,1,1,0,0
1095,5,1/30/2015,4680,603,1,1,0,0
1096,5,1/30/2015,9046,867,1,1,0,0
1097,5,1/30/2015,12474,2724,1,1,0,0
1098,5,1/30/2015,6507,821,1,1,0,0
1099,5,1/30/2015,8644,914,1,1,0,0
1100,5,1/30/2015,6398,697,1,1,0,0
1101,5,1/30/2015,11768,1105,1,1,0,0
1102,5,1/30/2015,7737,737,1,1,0,0
1103,5,1/30/2015,7339,500,1,1,0,0
1104,5,1/30/2015,5362,427,1,1,0,0
1105,5,1/30/2015,7809,747,1,1,0,0
1106,5,1/30/2015,6410,667,1,1,0,0
1107,5,1/30/2015,6869,705,1,1,0,0
1108,5,1/30/2015,6524,648,1,1,0,0
1109,5,1/30/2015,4833,444,1,1,0,0
1110,5,1/30/2015,6272,724,1,1,0,0
1111,5,1/30/2015,5351,453,1,1,0,0
1112,5,1/30/2015,10099,784,1,1,0,0
1113,5,1/30/2015,7905,778,1,1,0,0
1114,5,1/30/2015,24489,3338,1,1,0,0
1115,5,1/30/2015,9525,580,1,1,0,0
1,4,1/29/2015,5171,573,1,1,0,0
2,4,1/29/2015,4775,539,1,1,0,0
3,4,1/29/2015,7485,738,1,1,0,0
4,4,1/29/2015,9614,1270,1,1,0,0
5,4,1/29/2015,4932,517,1,1,0,0
6,4,1/29/2015,5395,592,1,1,0,0
7,4,1/29/2015,9163,894,1,1,0,0
8,4,1/29/2015,8403,913,1,1,0,0
9,4,1/29/2015,7253,603,1,1,0,0
10,4,1/29/2015,6203,603,1,1,0,0
11,4,1/29/2015,6470,849,1,1,0,0
12,4,1/29/2015,7641,898,1,1,0,0
13,4,1/29/2015,5963,416,1,1,0,0
14,4,1/29/2015,6235,660,1,1,0,0
15,4,1/29/2015,4982,453,1,1,0,0
16,4,1/29/2015,8451,957,1,1,0,0
17,4,1/29/2015,6448,738,1,1,0,0
18,4,1/29/2015,7021,719,1,1,0,0
19,4,1/29/2015,7748,710,1,1,0,0
20,4,1/29/2015,9484,984,1,1,0,0
21,4,1/29/2015,6682,563,1,1,0,0
22,4,1/29/2015,4950,540,1,1,0,0
23,4,1/29/2015,4934,432,1,1,0,0
24,4,1/29/2015,8953,782,1,1,0,0
25,4,1/29/2015,12718,1618,1,1,0,0
26,4,1/29/2015,6676,563,1,1,0,0
27,4,1/29/2015,9635,991,1,1,0,0
28,4,1/29/2015,4967,563,1,1,0,0
29,4,1/29/2015,8570,695,1,1,0,0
30,4,1/29/2015,6020,777,1,1,0,0
